date1,date,DTB3,SVENY01,SVENY02,SVENY03,SVENY04,SVENY05,SVENY06,SVENY07,SVENY08,SVENY09,SVENY10,SVENY15,SVENY20,SVENY30,TIPSY02,TIPSY03,TIPSY04,TIPSY05,TIPSY06,TIPSY07,TIPSY08,TIPSY09,TIPSY10,TIPSY15,TIPSY20,BKEVENY02,BKEVENY03,BKEVENY04,BKEVENY05,BKEVENY06,BKEVENY07,BKEVENY08,BKEVENY09,BKEVENY10,BKEVENY15,BKEVENY20,
25/8/1999,1999-08-25,4.79,5.3258,5.4905,5.5684,5.6279,5.6919,5.7648,5.8437,5.9241,6.0019,6.0738,6.2958,6.2879,5.8688,,,,4.0909,4.0689,4.0507,4.0367,4.0257,4.0168,3.9903,3.977,,,,1.601,1.6959,1.7929,1.8874,1.9762,2.057,2.3055,2.3109,
26/8/1999,1999-08-26,4.79,5.3646,5.5368,5.6129,5.6677,5.7264,5.7937,5.8672,5.9425,6.0155,6.0831,6.293,6.2893,5.9082,,,,4.0723,4.0544,4.0395,4.0279,4.0188,4.0115,3.9897,3.9788,,,,1.6541,1.7394,1.8278,1.9146,1.9966,2.0715,2.3033,2.3105,
27/8/1999,1999-08-27,4.84,5.427,5.6164,5.6995,5.7586,5.8205,5.8903,5.9654,6.0412,6.1139,6.1805,6.3806,6.3682,5.9863,,,,4.0751,4.0568,4.0416,4.0298,4.0206,4.0132,3.9909,3.9797,,,,1.7454,1.8335,1.9237,2.0114,2.0933,2.1673,2.3897,2.3884,
30/8/1999,1999-08-30,4.85,5.4992,5.7067,5.7928,5.8562,5.9243,5.9997,6.0785,6.1557,6.2277,6.2921,6.4762,6.4617,6.1278,,,,4.0509,4.0396,4.0288,4.02,4.013,4.0074,3.9904,3.9819,,,,1.8734,1.9601,2.0496,2.1356,2.2147,2.2847,2.4857,2.4798,
31/8/1999,1999-08-31,4.84,5.4874,5.7037,5.7992,5.871,5.9455,6.0253,6.1064,6.1845,6.2563,6.3196,6.4926,6.4673,6.1248,,,,4.0234,4.0271,4.0251,4.0213,4.0172,4.0133,4.0003,3.9935,,,,1.9221,1.9982,2.0814,2.1633,2.2391,2.3062,2.4923,2.4738,
1/9/1999,1999-09-01,4.83,5.4975,5.6951,5.7885,5.8636,5.9428,6.027,6.1118,6.1929,6.2669,6.3319,6.5073,6.4796,6.1294,,,,4.0881,4.0723,4.0592,4.049,4.041,4.0346,4.0153,4.0057,,,,1.8547,1.9547,2.0527,2.1439,2.226,2.2973,2.492,2.4739,
2/9/1999,1999-09-02,4.78,5.4986,5.6991,5.8018,5.8842,5.9689,6.0585,6.1492,6.2368,6.3177,6.3895,6.5898,6.5639,6.1671,,,,4.0854,4.0716,4.0592,4.0492,4.0414,4.0351,4.0161,4.0066,,,,1.8836,1.9868,2.0901,2.1876,2.2763,2.3544,2.5737,2.5573,
3/9/1999,1999-09-03,4.78,5.4169,5.598,5.6894,5.7653,5.8462,5.9334,6.0229,6.1098,6.1905,6.2625,6.4668,6.4474,6.0633,,,,4.0887,4.0748,4.0629,4.0537,4.0465,4.0407,4.0233,4.0146,,,,1.7575,1.8587,1.96,2.0561,2.144,2.2217,2.4435,2.4328,
7/9/1999,1999-09-07,4.69,5.4573,5.6479,5.7395,5.8164,5.9002,5.9913,6.0847,6.1749,6.258,6.3316,6.5346,6.5065,6.105,,,,3.9898,3.9978,4.0035,4.0078,4.0111,4.0138,4.0218,4.0258,,,,1.9104,1.9935,2.0812,2.1671,2.2469,2.3178,2.5128,2.4807,
8/9/1999,1999-09-08,4.69,5.4632,5.6355,5.7172,5.7908,5.8749,5.9676,6.0626,6.1543,6.2384,6.3127,6.5168,6.4907,6.0994,,,,4.0807,4.0692,4.0593,4.0515,4.0454,4.0406,4.0259,4.0186,,,,1.7942,1.8984,2.0034,2.1027,2.193,2.2722,2.4909,2.4721,
9/9/1999,1999-09-09,4.68,5.4826,5.6611,5.7505,5.8298,5.9175,6.0122,6.1084,6.2005,6.2847,6.3588,6.5598,6.5297,6.1318,,,,3.9721,3.9841,3.9927,3.9992,4.0042,4.0082,4.0202,4.0262,,,,1.9453,2.0281,2.1157,2.2013,2.2806,2.3506,2.5396,2.5034,
10/9/1999,1999-09-10,4.62,5.4344,5.6032,5.6862,5.7593,5.8418,5.9334,6.0284,6.1212,6.2075,6.2845,6.5013,6.4761,6.0541,,,,4.0861,4.0727,4.0606,4.0511,4.0436,4.0376,4.0195,4.0104,,,,1.7557,1.8607,1.9678,2.0701,2.1639,2.247,2.4819,2.4657,
13/9/1999,1999-09-13,4.64,5.4467,5.6232,5.7064,5.7782,5.86,5.9521,6.0488,6.1441,6.2333,6.3133,6.5418,6.5188,6.0802,,,,4.0714,4.0603,4.0504,4.0426,4.0364,4.0315,4.0167,4.0093,,,,1.7886,1.8919,1.9985,2.1016,2.1969,2.2818,2.5252,2.5096,
14/9/1999,1999-09-14,4.69,5.476,5.6658,5.7509,5.8246,5.9098,6.0061,6.1067,6.2053,6.2969,6.3784,6.6057,6.5756,6.1253,,,,4.0737,4.0615,4.0507,4.0421,4.0354,4.0301,4.0139,4.0059,,,,1.8361,1.9446,2.0561,2.1631,2.2614,2.3483,2.5918,2.5698,
15/9/1999,1999-09-15,4.62,5.4382,5.6308,5.7167,5.7897,5.8743,5.9706,6.0722,6.1728,6.267,6.3517,6.5961,6.5775,6.1289,,,,4.078,4.0683,4.0594,4.0523,4.0468,4.0423,4.0289,4.0222,,,,1.7963,1.9023,2.0129,2.1204,2.2203,2.3094,2.5671,2.5552,
16/9/1999,1999-09-16,4.57,5.4067,5.5961,5.6799,5.75,5.8308,5.9232,6.0212,6.1186,6.2105,6.2935,6.5381,6.5287,6.1046,,,,4.0846,4.0733,4.063,4.0549,4.0485,4.0433,4.0279,4.0202,,,,1.7462,1.8499,1.9582,2.0637,2.162,2.2501,2.5102,2.5086,
17/9/1999,1999-09-17,4.54,5.4044,5.59,5.6694,5.7334,5.8078,5.8944,5.9877,6.0817,6.1712,6.2529,6.499,6.4948,6.0752,,,,4.0205,4.0296,4.0309,4.0296,4.0275,4.0254,4.0181,4.0143,,,,1.7873,1.8648,1.9568,2.0521,2.1437,2.2274,2.4809,2.4806,
20/9/1999,1999-09-20,4.56,5.4259,5.6287,5.7142,5.7807,5.8561,5.9427,6.0353,6.1278,6.2154,6.2946,6.527,6.5119,6.0854,,,,3.9864,4.0022,4.0135,4.022,4.0285,4.0338,4.0496,4.0575,,,,1.8697,1.9405,2.0218,2.1058,2.1868,2.2608,2.4774,2.4544,
21/9/1999,1999-09-21,4.66,5.4278,5.6401,5.7292,5.7987,5.8769,5.9655,6.0593,6.1521,6.2391,6.3174,6.5434,6.5265,6.1133,,,,4.1083,4.0983,4.0891,4.0819,4.0762,4.0716,4.0579,4.051,,,,1.7686,1.8673,1.9702,2.0702,2.163,2.2458,2.4856,2.4756,
22/9/1999,1999-09-22,4.69,5.4284,5.632,5.7146,5.782,5.8608,5.951,6.0464,6.1403,6.228,6.3065,6.5299,6.5108,6.1008,,,,4.1139,4.1034,4.0938,4.0862,4.0802,4.0754,4.061,4.0538,,,,1.7469,1.8477,1.9526,2.0541,2.1478,2.2311,2.469,2.457,
23/9/1999,1999-09-23,4.69,5.409,5.5961,5.671,5.7307,5.8012,5.8839,5.9731,6.0625,6.1474,6.2244,6.4537,6.4478,6.0578,,,,4.1212,4.1089,4.0976,4.0885,4.0814,4.0757,4.0585,4.0499,,,,1.68,1.775,1.8755,1.974,2.066,2.1488,2.3952,2.3979,
24/9/1999,1999-09-24,4.65,5.3408,5.5044,5.5706,5.6258,5.6942,5.7766,5.8671,5.9593,6.0478,6.1291,6.378,6.3787,5.9652,,,,4.1144,4.1019,4.0904,4.0812,4.074,4.0682,4.0508,4.0421,,,,1.5798,1.6747,1.7767,1.878,1.9738,2.0609,2.3272,2.3366,
27/9/1999,1999-09-27,4.68,5.3912,5.5715,5.6413,5.6978,5.7672,5.8503,5.941,6.0329,6.1205,6.2005,6.4421,6.4407,6.0407,,,,4.0128,4.0351,4.0465,4.0516,4.0534,4.0533,4.046,4.04,,,,1.7543,1.8151,1.8946,1.9812,2.0671,2.1472,2.3961,2.4007,
28/9/1999,1999-09-28,4.71,5.3912,5.5902,5.6765,5.7473,5.8278,5.9189,6.0146,6.109,6.1972,6.2763,6.5032,6.485,6.069,,,,4.1148,4.1046,4.0952,4.0877,4.0818,4.077,4.0628,4.0556,,,,1.713,1.8142,1.9195,2.0213,2.1155,2.1993,2.4404,2.4293,
29/9/1999,1999-09-29,4.69,5.4444,5.6648,5.761,5.8359,5.9176,6.0082,6.1027,6.1952,6.2814,6.3583,6.5744,6.5483,6.1258,,,,4.1359,4.1201,4.1061,4.0951,4.0863,4.0793,4.0583,4.0477,,,,1.7817,1.8881,1.9965,2.1002,2.1951,2.279,2.5162,2.5006,
30/9/1999,1999-09-30,4.74,5.3833,5.5911,5.687,5.7613,5.8407,5.9283,6.0199,6.1103,6.1952,6.2716,6.4932,6.4752,6.0591,,,,4.1169,4.1047,4.0933,4.0841,4.0769,4.0711,4.0536,4.0449,,,,1.7238,1.8236,1.9266,2.0261,2.1183,2.2006,2.4395,2.4303,
1/10/1999,1999-10-01,4.74,5.4736,5.7055,5.7951,5.8652,5.9457,6.0372,6.133,6.2267,6.3133,6.3901,6.6013,6.5707,6.1517,,,,4.1089,4.0978,4.0874,4.0791,4.0725,4.0673,4.0515,4.0436,,,,1.8368,1.9394,2.0457,2.1476,2.2408,2.3229,2.5498,2.5271,
4/10/1999,1999-10-04,4.69,5.4483,5.6622,5.7416,5.8084,5.8889,5.9812,6.0776,6.1713,6.2575,6.3336,6.5415,6.5131,6.1123,,,,4.1105,4.0993,4.0891,4.081,4.0746,4.0695,4.0541,4.0464,,,,1.7784,1.8819,1.9885,2.0903,2.1829,2.2641,2.4873,2.4667,
5/10/1999,1999-10-05,4.72,5.5102,5.7391,5.8256,5.8954,5.9769,6.0693,6.1653,6.2583,6.3436,6.4187,6.6203,6.5855,6.1748,,,,4.1245,4.1111,4.0984,4.0883,4.0803,4.0738,4.0545,4.0448,,,,1.8525,1.9582,2.0669,2.17,2.2633,2.3448,2.5658,2.5407,
6/10/1999,1999-10-06,4.68,5.5386,5.7763,5.8715,5.9402,6.0142,6.0967,6.183,6.2675,6.346,6.4158,6.6077,6.5763,6.1782,,,,4.0192,4.0545,4.0798,4.0976,4.1098,4.1178,4.125,4.1143,,,,1.995,2.0422,2.1032,2.1699,2.2362,2.298,2.4827,2.462,
7/10/1999,1999-10-07,4.70,5.5432,5.7785,5.8801,5.9521,6.0261,6.1068,6.191,6.2738,6.3513,6.4205,6.6136,6.5819,6.1714,,,,4.1321,4.1346,4.1312,4.127,4.1232,4.1201,4.1104,4.1056,,,,1.8939,1.9722,2.0599,2.1469,2.228,2.3005,2.5032,2.4764,
8/10/1999,1999-10-08,4.68,5.5334,5.76,5.856,5.9286,6.0069,6.0937,6.184,6.2722,6.3541,6.4269,6.6272,6.5946,6.1788,,,,4.1731,4.1635,4.1536,4.1455,4.1391,4.1339,4.1184,4.1106,,,,1.8338,1.9302,2.0304,2.1267,2.215,2.293,2.5089,2.484,
12/10/1999,1999-10-12,4.73,5.5531,5.7783,5.879,5.9552,6.0353,6.1223,6.2122,6.2997,6.3809,6.4531,6.653,6.6226,6.2126,,,,4.1773,4.1665,4.1559,4.1472,4.1404,4.1349,4.1184,4.1102,,,,1.858,1.9558,2.0563,2.1525,2.2405,2.3182,2.5346,2.5124,
13/10/1999,1999-10-13,4.84,5.5893,5.8226,5.9249,6.0039,6.088,6.1792,6.2724,6.3624,6.445,6.5177,6.7131,6.6761,6.2621,,,,4.1763,4.1658,4.1552,4.1466,4.1398,4.1343,4.1178,4.1095,,,,1.9117,2.0133,2.1172,2.2158,2.3052,2.3834,2.5954,2.5666,
14/10/1999,1999-10-14,4.88,5.6231,5.8732,5.9772,6.0589,6.1465,6.2402,6.334,6.4225,6.5021,6.5708,6.7446,6.698,6.3043,,,,4.0786,4.1089,4.1249,4.1326,4.1356,4.136,4.1274,4.1196,,,,2.0679,2.1313,2.2091,2.2899,2.3665,2.4349,2.6172,2.5784,
15/10/1999,1999-10-15,4.90,5.5531,5.7802,5.8782,5.9613,6.053,6.1514,6.2496,6.342,6.425,6.4967,6.68,6.638,6.2469,,,,4.2064,4.1919,4.177,4.1648,4.155,4.1472,4.1236,4.1119,,,,1.8467,1.9595,2.0726,2.1772,2.27,2.3494,2.5563,2.5262,
18/10/1999,1999-10-18,4.94,5.574,5.806,5.9084,5.9907,6.0797,6.176,6.2736,6.3669,6.4518,6.5261,6.7213,6.6794,6.258,,,,4.152,4.1539,4.1485,4.1422,4.1367,4.132,4.1175,4.1103,,,,1.9278,2.0221,2.1251,2.2246,2.3152,2.3941,2.6038,2.5691,
19/10/1999,1999-10-19,5.00,5.619,5.8623,5.9632,6.0443,6.1334,6.2302,6.3282,6.4214,6.5058,6.579,6.7671,6.7203,6.3007,,,,4.1934,4.1811,4.1675,4.1563,4.1473,4.14,4.1181,4.1072,,,,1.94,2.0491,2.1607,2.2651,2.3585,2.439,2.649,2.6131,
20/10/1999,1999-10-20,5.00,5.6341,5.8854,5.9842,6.0617,6.1472,6.2404,6.3348,6.4244,6.5054,6.5756,6.7551,6.7098,6.3097,,,,4.1774,4.1668,4.1551,4.1453,4.1376,4.1313,4.1125,4.103,,,,1.9699,2.0736,2.1797,2.2791,2.3679,2.4443,2.6426,2.6068,
21/10/1999,1999-10-21,4.99,5.6403,5.8802,5.9752,6.0583,6.1529,6.2547,6.3557,6.4499,6.5336,6.605,6.781,6.7304,6.3319,,,,4.1602,4.1517,4.1424,4.1346,4.1285,4.1235,4.1086,4.1011,,,,1.9927,2.103,2.2133,2.3152,2.4051,2.4815,2.6724,2.6292,
22/10/1999,1999-10-22,4.92,5.6552,5.8999,5.9954,6.0747,6.1638,6.2602,6.3567,6.4474,6.5285,6.5981,6.772,6.7242,6.3323,,,,4.1434,4.1399,4.1329,4.1264,4.1211,4.1168,4.1038,4.0973,,,,2.0204,2.1203,2.2239,2.3209,2.4073,2.4813,2.6682,2.6269,
25/10/1999,1999-10-25,4.89,5.6736,5.917,6.0149,6.0939,6.1807,6.274,6.3673,6.455,6.5336,6.601,6.7681,6.7174,6.3248,,,,4.1602,4.1524,4.1436,4.1364,4.1306,4.1259,4.112,4.105,,,,2.0204,2.1216,2.2237,2.3187,2.403,2.4751,2.6561,2.6124,
26/10/1999,1999-10-26,5.00,5.7024,5.9363,6.0277,6.1045,6.1916,6.2861,6.3807,6.4695,6.5488,6.6169,6.7852,6.7351,6.3447,,,,4.0958,4.1103,4.1133,4.1124,4.1104,4.1082,4.1004,4.0963,,,,2.0958,2.1758,2.2673,2.357,2.4385,2.5087,2.6848,2.6389,
27/10/1999,1999-10-27,4.99,5.6605,5.8886,5.9827,6.057,6.1384,6.2272,6.3175,6.4036,6.4818,6.5498,6.7242,6.6785,6.2797,,,,4.1627,4.1538,4.144,4.1358,4.1294,4.1241,4.1085,4.1006,,,,1.9757,2.0734,2.1735,2.2678,2.3524,2.4256,2.6157,2.5779,
28/10/1999,1999-10-28,4.96,5.6261,5.8398,5.9232,5.9878,6.0611,6.1439,6.2302,6.3141,6.3913,6.4594,6.6406,6.6017,6.2041,,,,4.1534,4.1461,4.1379,4.1312,4.1259,4.1216,4.1087,4.1022,,,,1.9077,1.9978,2.0922,2.1828,2.2654,2.3378,2.5319,2.4995,
29/10/1999,1999-10-29,4.97,5.5557,5.762,5.8396,5.8949,5.9579,6.0318,6.1115,6.1915,6.2672,6.3354,6.5302,6.506,6.1141,,,,4.1491,4.1403,4.131,4.1234,4.1173,4.1124,4.0977,4.0903,,,,1.8089,1.8914,1.9805,2.0682,2.1499,2.223,2.4325,2.4156,
1/11/1999,1999-11-01,4.98,5.5773,5.7904,5.8713,5.9289,5.9937,6.0687,6.149,6.2291,6.3043,6.3718,6.5602,6.5293,6.1297,,,,4.1437,4.138,4.1314,4.1259,4.1216,4.1181,4.1076,4.1024,,,,1.85,1.9307,2.0176,2.1031,2.1827,2.2537,2.4526,2.4269,
2/11/1999,1999-11-02,4.99,5.5822,5.7716,5.844,5.8985,5.9617,6.0355,6.1145,6.1932,6.267,6.3331,6.5168,6.4852,6.0926,,,,4.1471,4.1403,4.1328,4.1266,4.1217,4.1178,4.1059,4.1,,,,1.8146,1.8952,1.9817,2.0665,2.1453,2.2154,2.4108,2.3852,
3/11/1999,1999-11-03,4.97,5.5709,5.7588,5.8269,5.8789,5.9417,6.0163,6.0969,6.1774,6.2531,6.321,6.5102,6.4797,6.0822,,,,4.1444,4.1363,4.1279,4.1211,4.1156,4.1113,4.0982,4.0916,,,,1.7973,1.88,1.969,2.0563,2.1375,2.2097,2.412,2.3881,
4/11/1999,1999-11-04,4.95,5.5324,5.7097,5.776,5.8265,5.8873,5.9602,6.0399,6.1203,6.1968,6.2661,6.4657,6.4423,6.0413,,,,4.1157,4.1088,4.1019,4.0962,4.0917,4.0882,4.0774,4.072,,,,1.7716,1.8513,1.938,2.0241,2.1051,2.178,2.3883,2.3703,
5/11/1999,1999-11-05,4.99,5.5139,5.6837,5.7486,5.7958,5.8518,5.9196,5.9949,6.0722,6.1469,6.2155,6.4209,6.4057,6.0069,,,,4.1131,4.1068,4.0995,4.0934,4.0885,4.0846,4.0728,4.067,,,,1.7387,1.8128,1.8954,1.9789,2.0584,2.1309,2.3481,2.3387,
8/11/1999,1999-11-08,5.04,5.5399,5.6993,5.7673,5.8169,5.8723,5.9375,6.0097,6.084,6.1562,6.223,6.428,6.4164,6.0166,,,,4.1216,4.1105,4.1001,4.0918,4.0853,4.0801,4.0643,4.0564,,,,1.7506,1.827,1.9096,1.9921,2.0709,2.143,2.3637,2.3599,
9/11/1999,1999-11-09,5.04,5.5733,5.7279,5.7928,5.8396,5.8925,5.9554,6.0253,6.0977,6.1683,6.2336,6.4327,6.4157,6.005,,,,4.1021,4.0962,4.0892,4.0833,4.0786,4.0748,4.0634,4.0577,,,,1.7904,1.8592,1.9362,2.0144,2.0896,2.1588,2.3692,2.3579,
10/11/1999,1999-11-10,5.05,5.6199,5.7696,5.8277,5.8712,5.9231,5.9861,6.056,6.1276,6.1966,6.2598,6.4466,6.4266,6.0435,,,,4.1016,4.0949,4.088,4.0824,4.0779,4.0743,4.0635,4.0582,,,,1.8215,1.8912,1.968,2.0452,2.1187,2.1855,2.3831,2.3685,
12/11/1999,1999-11-12,5.08,5.5972,5.7296,5.7693,5.8044,5.8552,5.92,5.992,6.065,6.1341,6.1964,6.3723,6.3474,5.9872,,,,4.1044,4.0964,4.0889,4.083,4.0782,4.0745,4.0631,4.0575,,,,1.7508,1.8235,1.9031,1.982,2.0558,2.1219,2.3092,2.29,
15/11/1999,1999-11-15,5.12,5.6055,5.7363,5.7857,5.8227,5.8687,5.9264,5.9917,6.0597,6.1259,6.1873,6.372,6.3539,5.9701,,,,4.0973,4.0904,4.0839,4.0787,4.0747,4.0714,4.0616,4.0568,,,,1.7715,1.836,1.9078,1.9809,2.0513,2.1158,2.3103,2.2971,
16/11/1999,1999-11-16,5.14,5.653,5.7767,5.826,5.8607,5.9021,5.9541,6.0146,6.079,6.1433,6.2042,6.3982,6.388,5.9864,,,,4.0129,4.0427,4.0611,4.072,4.0777,4.0801,4.0721,4.0593,,,,1.8892,1.9115,1.9534,2.007,2.0656,2.1241,2.3261,2.3288,
17/11/1999,1999-11-17,5.09,5.6806,5.8264,5.8816,5.9226,5.9721,6.0324,6.0992,6.1674,6.2328,6.2923,6.4615,6.4293,6.0386,,,,4.1289,4.1189,4.1102,4.1035,4.0982,4.094,4.0813,4.075,,,,1.8432,1.9135,1.9889,2.0639,2.1345,2.1983,2.3802,2.3543,
18/11/1999,1999-11-18,5.08,5.6879,5.8388,5.887,5.9302,5.9883,6.0584,6.1332,6.2064,6.274,6.3335,6.4894,6.4513,6.0973,,,,4.1298,4.1211,4.1133,4.1073,4.1025,4.0987,4.0872,4.0814,,,,1.8585,1.9373,2.0198,2.0992,2.1716,2.2348,2.4022,2.3699,
19/11/1999,1999-11-19,5.08,5.6895,5.8502,5.9057,5.9488,6.0026,6.0672,6.137,6.2065,6.2714,6.3291,6.4839,6.4463,6.0844,,,,4.0705,4.083,4.0862,4.0857,4.0837,4.0814,4.0721,4.0669,,,,1.932,1.9842,2.0508,2.1208,2.1876,2.2477,2.4118,2.3793,
22/11/1999,1999-11-22,5.08,5.7191,5.8813,5.9323,5.9732,6.0273,6.0935,6.1652,6.2362,6.3023,6.3606,6.5119,6.4656,6.0868,,,,4.0816,4.0906,4.0919,4.0904,4.0881,4.0858,4.0776,4.0733,,,,1.9457,2.0029,2.0733,2.1459,2.2142,2.2748,2.4342,2.3923,
23/11/1999,1999-11-23,5.13,5.7227,5.8856,5.9323,5.9691,6.0209,6.0869,6.16,6.2334,6.3023,6.3636,6.524,6.4744,6.0653,,,,4.0994,4.1048,4.103,4.0993,4.0953,4.0917,4.0798,4.0738,,,,1.9215,1.9821,2.0569,2.1342,2.207,2.2719,2.4442,2.4007,
24/11/1999,1999-11-24,5.14,5.7388,5.8984,5.9395,5.9702,6.0178,6.082,6.1557,6.2316,6.3041,6.3697,6.5498,6.5062,6.0728,,,,4.0882,4.1005,4.103,4.1016,4.099,4.0962,4.0856,4.08,,,,1.9296,1.9815,2.0527,2.13,2.2051,2.2735,2.4642,2.4263,
26/11/1999,1999-11-26,5.14,5.7651,5.9265,5.9686,6.0003,6.0486,6.1135,6.1879,6.2643,6.3372,6.4031,6.5834,6.5387,6.1021,,,,4.0911,4.1022,4.1039,4.1021,4.0993,4.0963,4.0856,4.08,,,,1.9575,2.0113,2.084,2.1622,2.238,2.3068,2.4978,2.4588,
29/11/1999,1999-11-29,5.17,5.8019,5.9799,6.0363,6.0733,6.1222,6.1867,6.2618,6.3407,6.4177,6.4885,6.6903,6.6418,6.1303,,,,4.1857,4.1714,4.1591,4.1495,4.1419,4.1359,4.1177,4.1086,,,,1.9365,2.0153,2.1027,2.1912,2.2757,2.3526,2.5726,2.5332,
30/11/1999,1999-11-30,5.15,5.7817,5.9437,5.9925,6.0285,6.0796,6.147,6.2245,6.3049,6.3824,6.453,6.6503,6.6027,6.1154,,,,4.1573,4.1505,4.142,4.1346,4.1287,4.1238,4.1093,4.1019,,,,1.9222,1.9965,2.0825,2.1703,2.2537,2.3292,2.5411,2.5008,
1/12/1999,1999-12-01,5.12,5.8117,5.9799,6.0175,6.052,6.1085,6.1828,6.2653,6.3476,6.4243,6.4921,6.6673,6.6139,6.1782,,,,4.0788,4.1061,4.1231,4.1329,4.1378,4.1394,4.1269,4.1095,,,,2.0297,2.0767,2.1422,2.2147,2.2865,2.3527,2.5404,2.5044,
2/12/1999,1999-12-02,5.10,5.829,5.9992,6.0409,6.0767,6.1326,6.2058,6.2871,6.3687,6.445,6.5126,6.6882,6.634,6.1912,,,,4.1376,4.1468,4.146,4.1415,4.1361,4.1308,4.1118,4.1018,,,,1.9951,2.059,2.1411,2.2272,2.3089,2.3818,2.5764,2.5322,
3/12/1999,1999-12-03,5.10,5.7703,5.9255,5.9669,6.0061,6.065,6.1396,6.221,6.3016,6.3764,6.4423,6.6127,6.5626,6.1458,,,,4.1248,4.1415,4.1461,4.1448,4.1408,4.1357,4.1127,4.0989,,,,1.9402,1.9981,2.0748,2.1568,2.2356,2.3066,2.5,2.4636,
6/12/1999,1999-12-06,5.09,5.7747,5.9232,5.9549,5.986,6.0396,6.1115,6.1922,6.2736,6.35,6.4179,6.5977,6.5499,6.1198,,,,4.1324,4.1476,4.1508,4.1482,4.1432,4.1374,4.113,4.0988,,,,1.9072,1.9639,2.0415,2.1254,2.2068,2.2805,2.4847,2.451,
7/12/1999,1999-12-07,5.07,5.7553,5.8924,5.9164,5.9423,5.993,6.0637,6.1446,6.2269,6.3046,6.374,6.5594,6.511,6.0661,,,,4.1268,4.142,4.1455,4.1434,4.1389,4.1336,4.1109,4.0977,,,,1.8662,1.9217,1.9991,2.0834,2.1656,2.2404,2.4485,2.4133,
8/12/1999,1999-12-08,5.07,5.7841,5.9212,5.9434,5.9731,6.029,6.1035,6.1857,6.2672,6.3424,6.4084,6.5777,6.528,6.1202,,,,4.1081,4.132,4.1445,4.1496,4.1503,4.1483,4.1265,4.1076,,,,1.9209,1.9715,2.0413,2.1175,2.1921,2.2601,2.4512,2.4204,
9/12/1999,1999-12-09,5.10,5.7658,5.9013,5.9311,5.9645,6.0202,6.0925,6.1719,6.2507,6.3237,6.388,6.556,6.5118,6.1194,,,,4.1131,4.1351,4.1453,4.1486,4.1481,4.1457,4.1277,4.1146,,,,1.9072,1.9574,2.0266,2.102,2.1755,2.2424,2.4284,2.3972,
10/12/1999,1999-12-10,5.14,5.7465,5.8644,5.8833,5.9063,5.9531,6.0187,6.0938,6.1703,6.2428,6.3079,6.4865,6.4518,6.0609,,,,4.1215,4.1448,4.1551,4.158,4.1569,4.1537,4.1333,4.1189,,,,1.8316,1.8739,1.9387,2.0124,2.086,2.1542,2.3533,2.3329,
13/12/1999,1999-12-13,5.22,5.7886,5.9048,5.9217,5.9395,5.9804,6.0416,6.1146,6.1911,6.2651,6.3326,6.5248,6.492,6.0694,,,,4.1096,4.1388,4.1552,4.1632,4.166,4.1656,4.1477,4.1301,,,,1.8708,1.9028,1.9594,2.0278,2.099,2.1669,2.3771,2.3619,
14/12/1999,1999-12-14,5.23,5.8753,6.0106,6.033,6.053,6.0958,6.1591,6.234,6.3122,6.3875,6.456,6.6469,6.6064,6.164,,,,4.1129,4.1459,4.1679,4.1817,4.1895,4.1931,4.1808,4.1564,,,,1.9829,2.0132,2.0661,2.1306,2.198,2.2628,2.4661,2.45,
15/12/1999,1999-12-15,5.19,5.8954,6.0362,6.0581,6.0808,6.1285,6.1967,6.2756,6.3563,6.4328,6.5013,6.6849,6.6368,6.1944,,,,4.1627,4.1947,4.2144,4.2253,4.2302,4.2309,4.2081,4.1793,,,,1.9658,2.002,2.0612,2.131,2.2026,2.2704,2.4768,2.4575,
16/12/1999,1999-12-16,5.23,5.9491,6.1005,6.1169,6.1378,6.1878,6.26,6.3429,6.427,6.5059,6.5759,6.7586,6.7048,6.2552,,,,4.1735,4.2086,4.2307,4.2435,4.2497,4.2512,4.2284,4.197,,,,2.0143,2.0514,2.1123,2.1835,2.2563,2.3247,2.5301,2.5078,
17/12/1999,1999-12-17,5.28,5.9608,6.0971,6.1201,6.1486,6.2024,6.2748,6.3553,6.4355,6.5098,6.5753,6.7429,6.6907,6.2747,,,,4.2389,4.2591,4.264,4.2612,4.255,4.2476,4.2151,4.1957,,,,1.9635,2.0157,2.0913,2.1743,2.2548,2.3277,2.5278,2.495,
20/12/1999,1999-12-20,5.39,6.0253,6.1537,6.1699,6.2011,6.2617,6.3407,6.426,6.509,6.5845,6.6498,6.8098,6.7521,6.3435,,,,4.2204,4.2551,4.2742,4.2829,4.2848,4.2825,4.2487,4.2162,,,,2.0413,2.0856,2.1518,2.2261,2.2996,2.3673,2.5611,2.5359,
21/12/1999,1999-12-21,5.42,6.0214,6.1654,6.1861,6.218,6.2785,6.3579,6.4441,6.5283,6.6052,6.672,6.8369,6.7789,6.3598,,,,4.2511,4.2821,4.2958,4.2992,4.2966,4.2908,4.2525,4.2241,,,,2.0274,2.0758,2.1483,2.2292,2.3087,2.3812,2.5843,2.5547,
22/12/1999,1999-12-22,5.39,6.0218,6.1743,6.1998,6.2333,6.2931,6.3702,6.4533,6.534,6.6074,6.6708,6.8253,6.7666,6.3629,,,,4.273,4.2992,4.3074,4.3063,4.3006,4.2931,4.2572,4.2349,,,,2.0201,2.0711,2.1459,2.2277,2.3067,2.3777,2.568,2.5317,
